star,Hotel_name,review_rate,review_grade,reviewer_name,trip_type,room_type,trip_date_year,trip_date_month,title,review,trip_day,review_date,datetime,rate,stem_review
1,호텔 컬리넌 건대 2호점,10.0,최고,Hong,나홀로 여행객,프리미엄룸,2019.0,8.0,안락한 숙소”,안락한 숙소와 친절한 직원 편안한 여행이 되었습니다 담에도 또 이용할 수 있는 곳 추천 추천 추천,4,2019-10-14,2019-10-14,5,안락하다 숙소와 친절하다 직원 편안하다 여행이 되어다 담에도 또 이용하다 수 있다 곳 추천 추천 추천
1,호텔 컬리넌 건대 2호점,8.4,우수,Myung,출장 여행객,프리미엄룸,2021.0,1.0,가성비 좋은 호텔”,"특히 발레 주차비를 따로 받지 않아서 좋았음. 침대, 수건, 화장실 등 전반적으로 청결하였으나 커튼에 담배 냄새가 배어있어 입실 시 담배 냄새가 나는 것이 단점",2,2021-01-28,2021-01-28,4,"특히 발레 주차비를 따로 받다 않다 좋다. 침대, 수건, 화장실 등 전반적으로 청결하다 커튼에 담배 냄새가 배다 입실 시 담배 냄새가 나는 것이 단점"
1,호텔 컬리넌 건대 2호점,8.8,우수,lee,커플/2인 여행객,프리미엄룸,2019.0,1.0,우수”,깔끔해요 근데 위치가... ㅜㅜ음식점이 생각보다 없어요 직원분들 정말 친절합니다,1,2019-01-26,2019-01-26,4,깔끔하다 근데 위치가... ㅜㅜ음식점이 생각보다 없다 직원분들 정말 친절하다
1,호텔 컬리넌 건대 2호점,8.8,우수,HyeJin,출장 여행객,프리미엄룸,2019.0,11.0,가격대비 매우 좋은 시설”,"비즈니스 출장 시 숙박하기에는 매우 좋습니다. 단, 약간 춥군요... 호",5,2019-11-24,2019-11-24,4,"비즈니스 출장 시 숙박하다 매우 좋다. 단, 약간 추다... 호"
1,호텔 컬리넌 건대 2호점,10.0,최고,Donggyu,커플/2인 여행객,프리미엄룸,2019.0,8.0,항상 가지만 굿임”,옆에 호텔 디자이너스 프리미어보다 직원 태도 좋음 방도 좋음,1,2019-10-14,2019-10-14,5,옆에 호텔 디자이너스 프리미어보다 직원 태도 좋다 방도 좋다
1,호텔 컬리넌 건대 2호점,9.2,최고,HYE,커플/2인 여행객,프리미엄룸,2019.0,6.0,괜찮았어요”,당연히 사진보다는 못했지만 하루 자고 가기에 충분했어요,1,2019-06-23,2019-06-23,4,당연하다 사진보다는 못하다 하루 자고 가기에 충분하다
1,호텔 컬리넌 건대 2호점,10.0,최고,GI,나홀로 여행객,슈페리어 더블룸,2018.0,12.0,진짜 강추합니다”,뭐하나 흠잡을 게 없고 프런트 직원분들도 너무 친절합니다!,1,2018-12-21,2018-12-21,5,뭐하나 흠잡다 게 없다 프런트 직원분들도 너무 친절하다!
1,호텔 컬리넌 건대 2호점,2.0,,MYEONGSHIN,커플/2인 여행객,슈페리어 더블룸,2019.0,10.0,다시는 이용하고 싶지 않음.”,"너무 엉망진창이라 즐거워야 할 여정이 최악으로 끝나고 말았네요.... 다시는 이용하고 싶지 않습니다. 저같은 피해자가 안생겼으면 해서 후기 남깁니다.

1. 위생 

 처음 들어갔을 때 책상 위에 라면국물 찌들어있고 욕조도 깨져있고 바닥도 먼지가 너무 많았습니다. 그래서 방 바꿔달라고 하고 다른 방 갔는데 거기도 더러워서 원래 방 이용했습니다. 들어가자마자 방 청소한 호텔은 여기가 처음이네요. 

2. 직원친절 

너무 불친절해서 깜짝 놀랐습니다. 제가 와서 결제하는데도 보는 둥 마는 둥 하고 많이 기다린 후에야 안내하더군요. 그때부터 기분이 안좋았습니다.

3. 환불정책

원래 3박4일 여정이었는데 너무 더러워서 1박 2일로 바꿔달라고 했습니다. 아고다를 통해서 결제한거라 아고다한테 문의하라고 하더군요. 그래서 아고다를 통해 문의하였는데 다음날 체크아웃시간인 12시까지 답변이 오지않아 예약변경이 취소된 줄 알았습니다. 근데 아고다에서 오후 2시에 예약을 취소하였고 제가 밖에 일정이 있어서 짐을 못뺀 상황이었습니다. 그래서 다시 호텔로 돌아와서 사정을 설명했더니 추가요금을 내라는 겁니다. 6만원을 내라고 했는데, 호텔 1박 숙박 요금이 6만원이어서 저는 항의했는데 그게 자기 호텔 정책이라고 하더군요. 그래서 아고다 답변이 2시에 왔는데 그 전꺼는 빼야하지 않냐고 물었더니 호텔측에서는 그것도 안된다고 하였습니다

그래서 결국 직원들과 실랑이를 벌이다 결제하고 나왔습니다. 한 마디 사과도 없이 변명하기 바쁘더군요. 저는 다시는 이용안할 것입니다.",1,2019-10-28,2019-10-28,1,"너무 엉망진창이라 즐겁다 하다 여정이 최악으로 끝나다 말다.... 다시다 이용하고 싶다 않다. 저같다 피해자가 안생기다 하다 후기 남기다.

1. 위생 

 처음 들어가다 때 책상 위에 라면국물 찌들다 욕조도 깨다 바닥도 먼지가 너무 많다. 그래서 방 바꾸다달라고 하다 다른 방 가다 거기도 더럽다 원래 방 이용하다. 들어가다 방 청소한 호텔은 여기가 처음이네요. 

2. 직원친절 

너무 불친절하다 깜짝 놀라다. 제가 오다 결제하다 보다 둥 마는 둥 하다 많이 기다리다 후에야 안내하다. 그때부터 기분이 안좋다.

3. 환불정책

원래 3박4일 여정이다 너무 더럽다 1박 2일로 바꾸다달라고 하다. 아고다를 통해서 결제한거라 아고다한테 문의하라고 하다. 그래서 아고다를 통해 문의하다 다음날 체크아웃시간인 12시까지 답변이 오지않다 예약변경이 취소되다 줄 알다. 근데 아고다에서 오후 2시에 예약을 취소하다 제가 밖에 일정이 있다 짐을 못빼다 상황이다. 그래서 다시 호텔로 돌아오다 사정을 설명하다 추가요금을 내라는 겁니다. 6만원을 내라고 하다, 호텔 1박 숙박 요금이 6만원이어서 저는 항의하다 그게 자기 호텔 정책이라고 하다. 그래서 아고다 답변이 2시에 오다 그 전꺼는 빼다 않다 물다 호텔측에서는 그것도 안되다 하다

그래서 결국 직원들과 실랑이를 벌이다 결제하고 나오다. 하다 마디 사과도 없이 변명하다 바쁘다. 저는 다시다 이용안하다 것이다."
1,호텔 컬리넌 건대 2호점,7.6,매우 좋음,seona,나홀로 여행객,프리미엄룸,2019.0,9.0,가격대비 좋았어요”,숙소도 나름 깨끗하고 괜찮았는데 아쉬웠던 점은 예약 시 체크아웃 2시라고 돼있었는데 주말이라 12시까지라고 하더라고요 아고다는 제대로 공지를 좀 해줬으면...,1,2019-09-24,2019-09-24,3,숙소도 나름 깨끗하다 괜찮다 아쉽다 점은 예약 시 체크아웃 2시라고 돼다 주말이라 12시까지라고 하다 아고다는 제대로 공지를 좀 해주다...
1,호텔 컬리넌 건대 2호점,7.2,좋음,HYUNSIK,출장 여행객,프리미엄룸,2019.0,6.0,가격대비 괜찮았습니다.”,일 때문에 싸게 이용 잘했습니다. 그러나 큰 도로변 옆에 위치해 있는지라 자동차 소음이 크게 들리네요. 그리고 복도와 호실 사이의 방음도 약합니다. 그런 점 빼고는 무난했습니다.,2,2019-07-05,2019-07-05,3,일 때문에 싸다 이용 잘하다. 그러나 크다 도로변 옆에 위치하다 있다 자동차 소음이 크게 들리다. 그리고 복도와 호실 사이의 방음도 약하다. 그렇다 점 빼다 무난하다.
1,호텔 컬리넌 건대 2호점,8.0,우수,seoleun,나홀로 여행객,프리미엄룸,2019.0,12.0,바우처 확인”,아고다의 경우 체크아웃 시간이 너무 차이가 많이 나 언쟁이 있었지만 조용하고 괜찮았음,1,2019-12-30,2019-12-30,4,아고다의 경우 체크아웃 시간이 너무 차이가 많이 나 언쟁이 있다 조용하다 괜찮다
1,호텔 컬리넌 건대 2호점,6.8,양호,EUNJEE,나홀로 여행객,슈페리어 더블룸,2020.0,7.0,방음이 정말 안됩니다”,"호텔이란 이름만 보고 갔는데 모텔이었고, 방음이 정말 안돼서 옆방의 적나라한 소리를 다 들을 수 있었음. 특히 화장실 변기 물 내리는 소리가 엄청 크고 대로변에 위치하고 있어서 도로 차 소리가 다 들림. 소리에 예민한 사람에게는 굉장히 비추함",1,2020-07-20,2020-07-20,3,"호텔이란 이름만 보고 가다 모텔이다, 방음이 정말 안돼다 옆방의 적나라하다 소리를 다 들다 수 있다. 특히 화장실 변기 물 내리다 소리가 엄청 크다 대로변에 위치하고 있다 도로 차 소리가 다 들리다. 소리에 예민하다 사람에게는 굉장하다 비추다함"
1,호텔 컬리넌 건대 2호점,2.8,,seohee,출장 여행객,슈페리어 더블룸,2020.0,12.0,가지마세요”,"진심... 책상 위, 침대 위, 다 먼지가 수북하게 눈에 보일 정도로 쌓여있고 히터는 있는 거 같은데 틀면 먼지 구덩이 바람이 나올 거 같아서 그냥 덜덜 떨면서 잤습니다... 바닥에 코딱지 같은 거랑 머리카락도 막 있고 우리가 입실하자마자 바닥에 있었음 이불에 더러운 것도 묻어있어서 빨리 벗어나고 싶었음 내 인생에서 최악의 호텔 ...",1,2020-12-07,2020-12-07,1,"진심... 책상 위, 침대 위, 다 먼지가 수북하다 눈에 보이다 정도로 쌓이다 히터는 있다 거 같다 틀면 먼지 구덩이 바람이 나오다 거 같다 그냥 덜덜 떨다 자다... 바닥에 코딱지 같다 거랑 머리카락도 막 있다 우리가 이다 바닥에 있다 이불에 더럽다 것도 묻다 빨리 벗어나다 싶다 내 인생에서 최악의 호텔 ..."
1,호텔 컬리넌 건대 2호점,10.0,최고,BITNA,커플/2인 여행객,슈페리어 더블룸,2019.0,8.0,접근성좋아요”,깨끗하고 좋네요,2,2020-06-16,2020-06-16,5,깨끗하다 좋다
1,호텔 컬리넌 건대 2호점,5.2,,Sokang,커플/2인 여행객,"프리미엄룸 (8PM 후 체크인, 연박 불가)",2022.0,9.0,너무 비위생적이라 힘들었어요”,들어가자마자 침대에 머리카락 발견 샤워가운은 다 헤져있음 욕조랑 벽 사이에 2cm 정도의 틈이 있는데 거기에 독버섯 같은 화려한 곰팡이 득실거려서 진짜 너무 끔찍했어요 다시는 못 가요,1,2022-09-23,2022-09-23,2,들어가다 침대에 머리카락 발견 샤워가운은 다 헤지다 욕조랑 벽 사이에 2cm 정도의 틈이 있다 거기에 독버섯 같다 화려하다 곰팡이 득실거려서 진짜 너무 끔찍하다 다시다 못 가요
1,호텔 컬리넌 건대 2호점,2.4,,Minji,나홀로 여행객,"프리미엄룸 (10PM 후 체크인, 연박 불가)",2022.0,8.0,개드러움”,방음 0 그냥 모텔임 개드럽고냄새쩔움,1,2022-08-31,2022-08-31,1,방음 0 그냥 모텔임 개드럽다냄새쩔움
1,호텔 컬리넌 건대 2호점,7.2,좋음,Hyechan,커플/2인 여행객,"프리미엄룸 (8PM 후 체크인, 연박 불가)",2022.0,8.0,그냥 무난무난한 호텔”,모텔이랑 별 차이점 없어요,1,2022-08-23,2022-08-23,3,모텔이랑 별 차이점 없다
1,호텔 컬리넌 건대 2호점,5.6,,Sunyoung,나홀로 여행객,Premier [21pm check-in/only available for 1 night],2022.0,7.0,시설이 깨끗함”,방은 좁지만 침구가 깨끗하고 폭신폭신해서 잠자기에 완벽한,1,2022-08-16,2022-08-16,2,방은 좁다 침구가 깨끗하다 폭신폭신해서 잠자다 완벽하다
1,호텔 컬리넌 건대 2호점,9.2,최고,CHEOLHYUN,출장 여행객,프리미엄룸,2022.0,8.0,Clean Hotel”,깔끔한 호텔입니다. 버스 노선을 몰라 교통이 약간 불편. 어린이대공원역까지 약 900M,4,2022-08-08,2022-08-08,4,깔끔하다 호텔이다. 버스 노선을 모르다 교통이 약간 불편. 어린이대공원역까지 약 900M
1,호텔 컬리넌 건대 2호점,2.0,,younghyun,나홀로 여행객,"프리미엄룸 (10PM 후 체크인, 연박 불가)",2022.0,7.0,다신 안가요”,가격 대비 실망 수준은 저렴한 모텔급 tv 뒤 청결상태 엉망 에어컨은 시원하지만 소음이 너무 심합니다,1,2022-08-06,2022-08-06,1,가격 대비 실망 수준은 저렴하다 모텔급 tv 뒤 청결상태 엉망 에어컨은 시원하다 소음이 너무 심하다
1,호텔 컬리넌 건대 2호점,2.8,,KIM,나홀로 여행객,"프리미엄룸 (10PM 후 체크인, 연박 불가)",2022.0,6.0,생각보다 실망”,"호텔 기대하고 가시면 실망할 듯. 그냥 모텔 수준, 공사 마무리가 잘 안된 건지 침대 쪽 콘센트 덮개가 아예 빠져있었어요. 위치도 지하철 타면 좀 멀었고요. 청소도, 뭐, 바닥에 뭐가 많이 밟히더라고요",1,2022-06-26,2022-06-26,1,"호텔 기대하다 가시면 실망하다 듯. 그냥 모텔 수준, 공사 마무리가 자다 안되다 건지다 침대 쪽 콘센트 덮개가 아예 빠지다. 위치도 지하철 타다 좀 멀다. 청소도, 뭐, 바닥에 뭐가 많이 밟다"
1,호텔 컬리넌 건대 2호점,2.8,,Flora,커플/2인 여행객,"프리미엄룸 (10PM 후 체크인, 연박 불가)",2022.0,6.0,ㅠ”,"저와 남편은 6월 18일에 프리미엄룸을 예약했습니다. 앱에 방이 나와있는 사진은 제가 생각하기에 깨끗하고 편안한 방입니다. 호텔에서는 프리미엄룸이라 밤 10시 이후에나 체크인할 수 있다고 해서 저는 기대하고 있었습니다. 하루 동안 편안한 호텔에서 쉬고 싶었지만 방에 들어와서 정말 실망했습니다. 방이 표준인 작은방입니다. 사진과는 전혀 다르게 이불이 엉망입니다. 세면용품도 샀습니다. 안에는 나쁜 것이 있습니다. 목욕할 곳은 물이 가득 뿜어져있고, 저는 미끄러질 뻔했습니다. 샤워 시와 린스가 제대로 놓여있지 않아 반까지 씻은 것을 발견하였습니다. 이런 표준 방에 왜 최고급 방을 썼는지 이해가 안 가네요 체크인 시간이 10시 이후, 나는 호텔에 와서 이미 오후 11시, 매우 피곤합니다. 나는 저녁 내내 쉬지 않고 다음날 12시 전에 체크아웃을 요구했다. 나는 정말 슬펐습니다. 나는 이런 상황을 한 번도 해본 적이 없습니다. 만약 표준 방의 기준이라면 왜 최고급 방을 속이고 최고 가격을 받습니까?",1,2022-06-25,2022-06-25,1,"저와 남편은 6월 18일에 프리미엄룸을 예약하다. 앱에 방이 나오다 사진은 제가 생각하다 깨끗하다 편안하다 방이다. 호텔에서는 프리미엄룸이라 밤 10시 이후에나 체크인하다 수 있다 하다 저는 기대하다 있다. 하루 동안 편안하다 호텔에서 쉬고 싶다 방에 들어오다 정말 실망하다. 방이 표준인 작은방이다. 사진과는 전혀 다르다 이불이 엉망이다. 세면용품도 사다. 안에는 나쁘다 것이 있다. 목욕하다 곳은 물이 가득 뿜어지다, 저는 미끄러지다 뻔하다. 샤워 시와 린스가 제대로 놓이다 않다 반까지 씻다 것을 발견하다. 이렇다 표준 방에 왜 최고급 방을 써다 이해가 안 가다 체크인 시간이 10시 이후, 나는 호텔에 오다 이미 오후 11시, 매우 피곤하다. 나는 저녁 내내 쉬지 않다 다음날 12시 전에 체크아웃을 요구하다. 나는 정말 슬프다. 나는 이렇다 상황을 하다 번도 해보다 적이 없다. 만약 표준 방의 기준이라면 왜 최고급 방을 속이고 최고 가격을 받다?"
1,호텔 컬리넌 건대 2호점,3.2,,SEONSOO,커플/2인 여행객,"프리미엄룸 (8PM 후 체크인, 연박 불가)",2022.0,6.0,위생 최악.. 냄새 최악..”,"호텔이라 나름 깔끔할 것을 기대하고 방문하였으나, 담배 냄새가 가득하며, 커튼 상태는 매우 좋지 않고 머리카락이 굴러다니며, 위생적으로 빗이 포장되어 있으나 빗에 머리카락이 그대로 있었습니다. 먼지는 닦지 않은 채 거울에 가득하며 욕실 곰팡이가 그대로 있는 것을 보고 모텔보다 못하다고 생각되었습니다.",1,2022-06-21,2022-06-21,1,"호텔이라 나름 깔끔하다 것을 기대하다 방문하다, 담배 냄새가 가득하다, 커튼 상태는 매우 좋다 않다 머리카락이 구르다, 위생적으로 빗이 포장되어다 있다 빗에 머리카락이 그대로 있다. 먼지는 닦다 않다 채 거울에 가득하다 욕실 곰팡이가 그대로 있다 것을 보고 모텔보다 못하다 생각되어다."
