star,Hotel_name,review_rate,review_grade,reviewer_name,trip_type,room_type,trip_date_year,trip_date_month,review,trip_day,review_date
1,호텔 컬리넌 건대 2호점,4.4,,dahee,유아/아동 동반 가족 여행객,프리미엄룸,2021,3,"건물 외관이 깨끗해서 기분좋게 들어갔습니다. 로비에 직원분이 친절하게 체크인 도와주시고 엘레베이터도 항상 1층에 내려오게끔 되어있어서 매우 만족했습니다. 그런데 객실을 들어가서부터 체크아웃 하기까지는 단점밖에 찾질 못했네요.
들어가는 순간부터 묵은 담배냄새가 납니다. 머리 아프고 환기시켜도 사라지지않아요. 체크아웃 할 때 까지 나는걸 보니 숙소에 냄새가 배어있는 듯 합니다.
구석에 먼지뭉탱이는 기본이고 여기저기 쌓여있습니다. 눕지도 않은 침대위에는 머리카락이 있었고요. 청소는 하나도 안 하고 물품만 정리하고 가나봅니다.
화장실 거울에 LED 조명이 있어서 그래도 신경을 썼구나 하려는 찰나.. 한 번 씻으면 물이 바닥에 다 튀고 제대로 안 빠져서 물난리가 납니다. 미끄러워서 위험해요. 게다가 수건 하나는 집에서 걸레로 쓸만큼 해어져서 불쾌하고 충격이었습니다.
아직 끝이 아닙니다. 오토바이소리가 시끄럽다는 후기가 많았는데 잠귀 어두운 편인데도 거슬릴 정도였습니다.
호텔에서 가장 중요한 것은 편안한 잠자리를 제공하는 것이 아닐까요. 외관보다는 객실 관리에 더 신경을 써야할 것 같습니다.
별로인 곳은 그냥 안 가고 마는데 끝 없이 나오는 단점에 이건 아니다 싶어서 추후 이용할분들 참고하시라고 후기 남깁니다.", 1박,2021-03-20
1,호텔 컬리넌 건대 2호점,3.6,,jung,커플/2인 여행객,프리미엄룸,2020,1,비위생적이고 사진과 다름, 2박,2020-01-09
1,호텔 컬리넌 건대 2호점,7.6,매우 좋음,YOONHAK,출장 여행객,프리미엄룸,2019,10,"조금 아늑함이 덜했지만, 가성비 만족입니다", 4박,2019-12-10
1,호텔 컬리넌 건대 2호점,8.4,우수,Byeon,커플/2인 여행객,프리미엄룸,2019,11,깔끔하고 좋았어요, 2박,2019-11-19
1,호텔 컬리넌 건대 2호점,5.2,,je,출장 여행객,프리미엄룸,2019,6,별로입니다., 1박,2019-08-16
1,호텔 컬리넌 건대 2호점,6.8,양호,oh,출장 여행객,프리미엄룸,2019,8,정말정말 다좋은데 위치가.. 별로에요ㅠ 애매한거리.., 1박,2019-08-11
1,호텔 컬리넌 건대 2호점,2.4,,jina,커플/2인 여행객,프리미엄룸,2019,7,사진이랑 너무 달라요, 1박,2019-08-02
1,호텔 컬리넌 건대 2호점,3.6,,Kim,출장 여행객,프리미엄룸,2019,7,"청소 불량, 타울 불량, 담배냄세 쩔음, 위생상태 모두 불량, 국가에서 위생점검이 필요한 곳임", 1박,2019-07-24
1,호텔 컬리넌 건대 2호점,8.8,우수,SEONKWANG,출장 여행객,프리미엄룸,2019,6,ㅇㅇ, 2박,2019-07-01
1,호텔 컬리넌 건대 2호점,8,우수,WOOJOO,커플/2인 여행객,슈페리어 더블룸,2019,2,다만 방이 시끄러움, 1박,2019-02-12
1,호텔 컬리넌 건대 2호점,7.2,좋음,CHANGWON,커플/2인 여행객,슈페리어 더블룸,2018,12,"나쁘지않았어요
모텔느낌이었고 그냥 무난무난했습니다", 1박,2018-12-15
1,스타 게스트하우스,10,최고,JiHyeon,출장 여행객,스몰 싱글룸,2018,2,하루 있었는데 다음에 또 가고 싶네요??, 1박,2018-02-24
1,스타 게스트하우스,2.8,,Ye,나홀로 여행객,트윈룸,2018,11,솔직히 .. 명동이라 해서 찜찜햇으나 괜찮을줄 알고 싼가격에 혹해서 잡았습니다 그런데 룸상태 사진과 달리 별로고 .. 위치도 삐끼들 있는 그런 곳에 있습니다 . 사장님은 중국인이신듯해요 .., 1박,2018-12-04
1,스타 게스트하우스,9.2,최고,JIHOON,나홀로 여행객,스몰 싱글룸,2022,8,위치대비 가성비 좋아요, 1박,2022-09-01
1,스타 게스트하우스,10,최고,JINGJING,나홀로 여행객,싱글룸,2022,8,혼자하는 여행도 즐겁게 할 수 있어서 너무 좋아요! 생각보다 편리하고 가성비 최고입니다. 소음 별로 없어서 추천합니다., 1박,2022-08-28
1,스타 게스트하우스,9.6,최고,PyeongHo,출장 여행객,스몰 싱글룸,2022,7,깨끗하고 접근성도 좋고 시설도 괜찮네요, 1박,2022-08-28
1,스타 게스트하우스,7.2,좋음,JUNGHYE,나홀로 여행객,스몰 싱글룸,2022,6,"금요일 저녁이라 그냥 하룻밤이려니 생각하고 선택했는데, 침대가 너무 불편했어요. 움직일때마다 소리도나고, 딱딱한 걸 넘어 생전 처음 겪어보는 침대였네요.", 1박,2022-06-06
1,스타 게스트하우스,10,최고,Byungjun,나홀로 여행객,스몰 싱글룸,2022,5,위치가 지하철과 가깝고 시설이 매우 깨끗합니다, 1박,2022-05-16
1,스타 게스트하우스,10,최고,Junseong,출장 여행객,스몰 싱글룸,2022,4,굿!, 1박,2022-04-29
1,K-그랜드호스텔 강남1,10,최고,YOONSEON,그룹 여행객,스탠다드 패밀리룸,2019,11,"1박 2일로 술먹고 잘곳이 없어서 찾다가 예약했는데
생각보다 후기가 무시무시해서 걱정을 좀 했음. 근데 괜찮음.

1. 청소상태
베개 이불 깨끗하고 수건도 무난함. 큰 수건과 치약은 없음. 슬리퍼 있음. 헤어드라이기 있음. 냉장고 있음. 헤어/바디 샴푸 있음.

2. 방음상태
2층 객실 썼는데 생각보다 무난하고 사람들이 매너있어서 그런지 모르겠으나 아침밥 먹는 소리 쪼꼼 나고 굉장히 쾌적함. 밖에 뭐 노랫소리 들린다는데 토요일 오전 12시 기준 암소리 안남

3. 화장실 쫌 좁은데 한명씩 들어가서 씻으면 충분히 다 씻음.

4. 데스크 직원분 전화할때마다 친절함.

5. 공동현관 잠기는거 매우 좋았음.", 1박,2019-12-02
1,K-그랜드호스텔 강남1,9.2,최고,SOHYUN,출장 여행객,스탠다드 트윈룸,2018,2,강남 한복판에 하루 묵는거라 좁아도 가격 생각하면 괜찮다고 생각됩니다!, 2박,2018-07-02
1,K-그랜드호스텔 강남1,8,우수,Hyung,그룹 여행객,스탠다드 더블룸,2019,11,"강남 중심부에 위치하고 있어 아주 편했습니다
주차는 조금 아쉽지만-
직원분도 친절하셨어요~

디럭스 룸이 꽤 널찍해서 좋더라고요
밤에는 살짝 소음이 있어요 ㅎㅎ", 3박,2020-08-16
1,K-그랜드호스텔 강남1,9.2,최고,EUNBI,커플/2인 여행객,스탠다드 더블룸,2019,12,"저희는 405호였나 그랬을거에요! 
조금 좁은거 같긴한데 잠만잘거라 샤워실 다 있구 깔끔 합니다! 
예약한 후 후기봐서 좀 걱정했는데 걱정할 필요가 없었어요 
당연히 십얼마짜리 이십만원 호텔이나 모텔 생각하고 오셔서 그걸 바라시는 분은 없으리라 생각하고 
연말에 강남권에 이정도면 저는 훌륭하다 생각합니다! 
벌레 걱정도 했고 춥다는 글도 걱정했고 창문가릴 블라인드 없다는것도 봤는데 그런문제 아예 없었구요 
방에 냉장고에 물이 없구 컵있어요 
층마다 있는 정수기에서 물떠다드시면되요! 물사오는걸 깜빡해서 그거 마셨네요!
에어컨으로 트는 히터 틀고 꿀잠잤어요! 
몇일동안 노느라 논현에선 여기서 자야했는데 엘베없는거 빼면 만족만족 좋아요! 엘베없어도 계단 걸을만하구요 !", 1박,2019-12-16
1,K-그랜드호스텔 강남1,10,최고,Jungok,출장 여행객,스탠다드 더블룸,2016,12,"한신포차 근처 위치해 있어요~ 바로 앞에 24시 편의점 있고요~ 
외국 어르신 한분 이셨는데~ 방이 너무 많이 작은거 빼곤~ 매일 청소 안해주는거 아침은 주지만 내가 해서 먹어야 한다는점 빼고는 모두 좋다 하셨어요~ 
게다가 국기원 볼일있어 오셨는데~ 600m 만 걸으면 바로라 그점은 매우 만족해 하셨습니다~

이가격에~ 저렴하게 잘이용한거라 설명 했지요~~^^ 
겨울엔 전기 장판이 없어~ 추위 많이 타시는분들 다시 확인 해보세요~~ 
추천 합니다~????", 1박,2016-12-14
1,K-그랜드호스텔 강남1,6.8,양호,sunhee,출장 여행객,스탠다드 싱글룸,2017,4,"3일?에 한번 청소한다는데 그게 장기 숙박의 경우라 생각했는데 룸에 들어갔을때 이불커버가 구깃한 느낌이 있었음. 여러 게스트룸과 호텔 이용해봐서 커버를 바꾼것과 바꾸지 않은 차이를 알고있음.
엘리베이터 없었음.", 1박,2017-04-30
1,K-그랜드호스텔 강남1,8.8,우수,noori,출장 여행객,스탠다드 트윈룸,2016,11,"장점 :
① 신논현역, 강남역과 가까움
② 논현동 먹자골목과 가까움
③ 해당 지역 숙박업소 중에 가격대비 시설이 깔끔함
④ 샴푸, 바디워시, 수건이 있어서 정말 딱 잠만 자실 분들 짐도 덜어주고 좋습니다

단점 :
① 창이 있는 방은 방음 안됨
밖의 소음이 굉장히 크게 들립니다
(밖의 골목이 먹자 골목 끝쪽이라 새벽까지 시끄러움)
② 엘레베이터가 없음
5층 이상 건물에 왜 엘레베이터가 없는지 모르겠네요", 1박,2016-11-16
1,K-그랜드호스텔 강남1,10,최고,kong,출장 여행객,스탠다드 싱글룸,2016,2,"3박 4일 세미나가 있어 투숙했었고, 지하철 4호선 신논현역이 1분 정도로 이동성이 최고입니다. 더불어 주변 식당가가 즐비해 먹거리도 많고, 객실내 정돈 및 위생 상태는 호텔급이였답니다. 직원분도 넘 친절하셔서 또 이용하고 싶습니다.", 3박,2016-02-07
1,K-그랜드호스텔 강남1,9.2,최고,Yeonho,그룹 여행객,디럭스 트윈룸,2018,4,"저희가 3명이서 머물렀는데 공간도괜찮았고 화장실도 깔끔하고 침구도 깔끔하고 위치진짜좋고 친절하셨어요~
근데 비오고 다음날이라 추웠는데 보일러나 그런걸 어떻게해야될지 몰라서 에어컨으로 난방했어욥!
좋았어욥 감사합니다~", 1박,2018-04-09
1,K-그랜드호스텔 강남1,9.7,최고,AHRAM,나홀로 여행객,스탠다드 더블룸,2016,1,새 건물이어서 그런지 깨끗해서 마음에 들었습니다. 다만 건물에 엘리베이터가 없어 짐을 옮기는 데에 불편함이 있었지만 그것 빼고는 모두 만족했습니다. 가격보다 훨씬 만족했습니다., 2박,2016-02-23
1,K-그랜드호스텔 강남1,9.6,최고,Minhee,그룹 여행객,슈페리어 트윈룸,2020,10,"냄새때문에 별하나 뺏지만 위치도 그렇고 너무좋아요...
너무시끄럽게 해서 죄송합니다..ㅜㅜㅜ
담에 가면 사과의 뜻으로 팁이라도 놓고갈게여
안 두고와서 후회중ㅜㅜ", 1박,2020-10-12
1,K-그랜드호스텔 강남1,8.4,우수,soomi,나홀로 여행객,스탠다드 트윈룸,2017,12,후기보고 걱정 많이했는데 전체적으로 위생상태는 아쉽긴 했지만 각오를 하고 갔어서인지ㅋ 생각보단 나쁘지 않았어요~ 객실이 5층인데 계단으로 다니느라 좀 힘들었던것과 창 바로옆 침대는 추웠다는 점 역시 좀 단점이었고 그 외엔 티비도 있고 물도 뜨신뜨신 나와서 괜찮았습니다!, 1박,2017-12-26
1,K-그랜드호스텔 강남1,10,최고,Chungyong,출장 여행객,스탠다드 트윈룸,2019,12,"딱 하나, 바닥 난방이 되지 않고 온풍기 방식입니다. 그래도 춥지 않습니다.
깨끗하고 온수 잘 나오고 간단한 조식도 제공하는 훌륭한 숙소입니다.", 1박,2020-01-31
1,K-그랜드호스텔 강남1,8.8,우수,lee,나홀로 여행객,,2018,7,"숙소에서 직접 예약하면 주말 도미토리가 35000원인데 그 가격으로 가기에는 비싼 감이 있습니다.
하지만 아고다에서 할인 가격으로 머물러서 만족스러웠습니다.", 1박,2018-07-30
1,K-그랜드호스텔 강남1,8,우수,HYEEUN,그룹 여행객,스탠다드 패밀리룸,2016,4,"신 논현 역에서도 가깝고 직원도 친절하고 참 좋았습니다만.....
저희가 머물렀던 패밀리룸 방 청소상태가 0점 이었습니다.
바닥에 먼지와 머리카락들이 너무 많아서 슬리퍼를 신지 않으면 안되는...
저희 방  침대만 청소하시고 바닥은 안 해주신 것 같아요.
너무 늦은 시간에 도착을 하여 그냥 슬리퍼 신고 돌아다녔습니다.", 1박,2016-04-15
1,K-그랜드호스텔 강남1,8.4,우수,SEULKI,그룹 여행객,스탠다드 트윈룸,2018,2,"위치는 아주 좋음.
방이 많고, 개별 화장실이 있는 점이 큰 장점.

여행자들 간의 교류 보단, 독립적인 공간을 중요하게 생각하는 성향의 단기 숙박객들에게는 가격대비 추천.

아쉬운 점은 화장실 청결도.", 1박,2018-03-03
1,K-그랜드호스텔 강남1,7.2,좋음,Sun,나홀로 여행객,스탠다드 더블룸,2016,4,"역에서 가깝고 직원분도 친절했어요
방음이 썩 잘되는편은 아니지였지만
술집이랑 어느정도 거리가있고 자는데 크게 불편하지않았습니다
전체적으로 다 만족하지만
딱하나 청소상태만은 매우 불만족스럽습니다
칫솔이나 비누등이 없어서 사와야한건 그렇다 치지만
씻으려보니 샴푸 린스통도 비어있던데 확인안해놓으시고
방 구석에보니까 거미줄에 거미도있고
당연히 바닥 쓸고닦고 다 하신줄알았는데
바닥에 뭐 흘려서 닦았다가 깜짝놀랐습니다
너무 더러워서 결국 한번 다 걸레질하고 썼어요
저렴한가격에 시설도 깔끔하고 만족했는데
청소 위생에는 좀더 신경쓰셔야겠네요", 3박,2016-05-04
1,K-그랜드호스텔 강남1,9.2,최고,dalwon,나홀로 여행객,스탠다드 더블룸,2017,9,서울은 방값이 비싸긴하네요. 최대한 싸고 깔끔한곳 찾다가 이곳으로 갔는데 가격대비 만족은 합니다., 1박,2017-09-09
1,K-그랜드호스텔 강남1,8.4,우수,MINJI,나홀로 여행객,,2017,6,침구도 쾌적하고 직원분도 친절합니다. 엘레베이터 없는 거는 운동하신다 생각하면 될듯. 위치는 신논현역 완전 먹자골목에 위치하고 있어서 놀기에는 좋은듯요, 1박,2017-06-06
2,라비타호텔,10,최고,Hyun,나홀로 여행객,슈페리어 더블,2020,2,"급히 서울 가게 되어 잡았는데. 
깔끔하고 좋았어요. 숙소위치도 너무 좋았구요. 
조용했어요!.", 1박,2020-02-08
2,라비타호텔,9.2,최고,Hyungchang,출장 여행객,할리우드,2020,1,지하철 역에서 가깝고 시설도 깔끔하였습니다.  물론 십만원이 넘는 호텔과의 시설차이는 존재 하지만 일만 모텔이나 러브호텔과는 급이 다르고 훨씬 좋습니다.  가성바 좋은 비즈니스 호텔, 1박,2020-01-13
2,라비타호텔,8.4,우수,Siwon,커플/2인 여행객,슈페리어 트윈,2019,2,"아침 일찍 청담동에 일이 있어 묵게 되었는데요, 우선 호텔 위치가 너무 좋았습니다. 
침대 품질은 좋다고는 말할 수 없지만, 저렴한 숙박 가격을 생각하면 너무 만족 스러웠구요,
수건이나 침구 위생 상태도 좋았습니다. 강남에서 저렴하게 묵는 숙소를 생각한다면 추천하고 싶네요.", 1박,2019-02-16
2,라비타호텔,8.4,우수,Jeon,나홀로 여행객,슈페리어 트윈,2020,2,"청담역 출구 10m즈음
모텔아니고 호텔
직원분 깔끔하게 차려입으시고 서비스정신투철하심", 1박,2020-02-19
2,라비타호텔,8.4,우수,SO,출장 여행객,슈페리어 더블,2019,11,호텔 주변이 조용하고 코엑스랑 가깝습니다., 2박,2020-02-22
2,라비타호텔,10,최고,JIWON,그룹 여행객,슈페리어 트윈,2020,2,"청담동에서 이 정도 가성비로 묵을 수 있다는 점이 신기했습니다.

위생 상태도 훌륭했고 직원들도 굉장히 친절했습니다. 특히 침구류가 푹신했고, 냉난방이 정말 잘 작동하는

까닭에 푹 자고 도심공항으로 출발할 수 있었습니다.

조식 때 마셨던 커피가 특히 맛있었던 기억이 납니다.", 1박,2020-02-23
2,라비타호텔,9.2,최고,Sora,커플/2인 여행객,슈페리어 더블,2018,6,"웨딩촬영으로 전날 샵 근처 숙소에서 잘라고 묵었어요~
룸 컨디션도  좋고  수압도 쎄서 만족 스러웠습니다.
다만 배게와 쿠션 둘다 너무 높아서 어떤 것도 베고 잘 수가 없을 정도로 목이 아팠어요ㅠㅠ
다음번에 방문할땐 차라리 낮은 베게가 있었으면 좋겠어요.", 1박,2018-06-26
